sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
13,recplot,0,0.09134406263592866,0.4957954937556929,12,0,0,True
14,recplot,0,0.07268063274903805,0.4947189376461895,12,0,0,True
15,recplot,0,0.057868662380099085,0.35127276963986526,12,0,1,False
16,recplot,0,0.0653927813163482,0.3162938521394981,12,0,0,True
17,recplot,0,0.12033936146461263,0.4716605937596199,12,0,0,True
18,recplot,1,0.046834254719933244,0.262772658656635,12,1,1,True
19,recplot,1,0.09004018681438036,0.47201559819034455,12,1,1,True
0,recplot,0,0.10748179209887442,0.22338268519498147,42,0,2,False
1,recplot,0,0.1096859796550199,0.06775653748427057,42,0,2,False
2,recplot,0,0.141362447401342,0.2091670857473576,42,0,2,False
3,recplot,0,0.09611183923110529,0.35760803533401014,42,0,0,True
4,recplot,0,0.07153534059363656,0.5599625813914906,42,0,0,True
5,recplot,0,0.06652497343251859,0.5471024686708358,42,0,0,True
6,recplot,0,0.15688760806916427,0.10223585450198484,42,0,0,True
7,recplot,0,0.07268063274903805,0.20496849860819313,42,0,1,False
8,recplot,0,0.0832164058283864,0.39118714184558073,42,0,0,True
9,recplot,0,0.08968512486427796,0.39239057227363433,42,0,0,True
10,recplot,0,0.09324618736383443,0.4108832755414635,42,0,0,True
11,recplot,0,0.12397804905364543,0.2006977777479328,42,0,1,False
12,recplot,0,0.11079136690647481,0.3679391512224067,42,0,0,True
13,recplot,0,0.06482758620689655,0.5579646980994794,42,0,2,False
14,recplot,0,0.11771912239670342,0.5139902261932882,42,0,0,True
15,recplot,0,0.10285714285714286,0.13714141696642998,42,0,1,False
16,recplot,0,0.09911291205782499,0.33239371760974495,42,0,0,True
17,recplot,0,0.1185911725367811,0.5291043819691564,42,0,0,True
18,recplot,1,0.07336898395721925,0.3202121529108488,42,1,1,True
19,recplot,1,0.12852805577420442,0.4489517968013881,42,1,1,True
0,recplot,0,0.08555976203353163,0.3651884036844074,65,0,2,False
1,recplot,0,0.09527447342573393,0.4861430928578257,65,0,2,False
2,recplot,0,0.09815078236130868,0.3476768296231658,65,0,2,False
3,recplot,0,0.09027702335687127,0.3979303242582471,65,0,0,True
4,recplot,0,0.13465234595816847,0.4010492478410268,65,0,0,True
5,recplot,0,0.11042265988050454,0.47619511067107917,65,0,0,True
6,recplot,0,0.12083984811257538,0.5502630108972005,65,0,0,True
7,recplot,0,0.0740582191780822,0.3430207960255564,65,0,1,False
8,recplot,0,0.08591214022938758,0.27010954906539253,65,0,0,True
9,recplot,0,0.10907282572659963,0.4820311800578035,65,0,2,False
10,recplot,0,0.09983561643835616,0.2946613253326463,65,0,0,True
11,recplot,0,0.10213046343070503,0.43636708441498595,65,0,1,False
12,recplot,0,0.11461572634384717,0.4639766454852147,65,0,0,True
13,recplot,0,0.09971509971509972,0.4610421678179657,65,0,0,True
14,recplot,0,0.12776716484998316,0.585669105616409,65,0,0,True
15,recplot,0,0.10080070198530218,0.4395279775496624,65,0,1,False
16,recplot,0,0.11005419754451941,0.31257648416981393,65,0,2,False
17,recplot,0,0.08638233383849318,0.49444139205212884,65,0,0,True
18,recplot,1,0.08462120393385929,0.3173747864505232,65,1,1,True
19,recplot,1,0.09360357415277323,0.3683472229660277,65,1,1,True
0,recplot,0,0.09027702335687127,0.39768081236184377,87,0,2,False
1,recplot,0,0.05909666525960321,0.09405344017991961,87,0,2,False
2,recplot,0,0.0925321140866536,0.3785669668584354,87,0,2,False
3,recplot,0,0.0832164058283864,0.4361138314208764,87,0,1,False
4,recplot,0,0.11374986128065698,0.47668289465805797,87,0,0,True
5,recplot,0,0.0830995035614073,0.41203052075412416,87,0,0,True
6,recplot,0,0.08779536093648385,0.44178703518251583,87,0,0,True
7,recplot,0,0.04858426496708808,0.3569207515235828,87,0,1,False
8,recplot,0,0.09158146617359147,0.36600881697392124,87,0,0,True
9,recplot,0,0.07256599337394463,0.45498683308584315,87,0,0,True
10,recplot,0,0.10031794759346563,0.26752535168122465,87,0,0,True
11,recplot,0,0.07497857754927163,0.4463843008021044,87,0,1,False
12,recplot,0,0.10225151015925316,0.43738957635400694,87,0,2,False
13,recplot,0,0.09004018681438036,0.46125422110799774,87,0,2,False
14,recplot,0,0.08380129589632829,0.468055598706112,87,0,0,True
15,recplot,0,0.0703924914675768,0.39367792584230626,87,0,1,False
16,recplot,0,0.08567719601903938,0.3197874405786861,87,0,0,True
17,recplot,0,0.0854423534501406,0.5001643304788913,87,0,0,True
18,recplot,1,0.07844401461422738,0.3276002958847958,87,1,1,True
19,recplot,1,0.08497297297297297,0.39853557358191793,87,1,1,True
0,recplot,0,0.0593202448807262,0.2436634572600573,93,0,2,False
1,recplot,0,0.11029981192609802,0.43867576284079807,93,0,2,False
2,recplot,0,0.11288534043025061,0.372697794117642,93,0,2,False
3,recplot,0,0.05586533403471857,0.27295610595674424,93,0,0,True
4,recplot,0,0.14032496307237813,0.1799732242614563,93,0,0,True
5,recplot,0,0.11424447651826357,0.3579741869610604,93,0,0,True
6,recplot,0,0.10419188029486193,0.3927014086301116,93,0,0,True
7,recplot,0,0.03978450062163282,0.23341855728670388,93,0,1,False
8,recplot,0,0.08391834971379199,0.38758659199000894,93,0,0,True
9,recplot,0,0.06720544449170565,0.3137951410030824,93,0,0,True
10,recplot,0,0.09755030621172353,0.47940990246976917,93,0,0,True
11,recplot,0,0.0782122905027933,0.2903687987063373,93,0,1,False
12,recplot,0,0.07902376088592625,0.43294934166201504,93,0,0,True
13,recplot,0,0.11226864679153276,0.5605813629439261,93,0,0,True
14,recplot,0,0.16548600627104865,0.46170165955647596,93,0,0,True
15,recplot,0,0.0702783406206676,0.2413521520713077,93,0,1,False
16,recplot,0,0.06902428632296549,0.34908373063385234,93,0,2,False
17,recplot,0,0.09839115683484732,0.17090379523179777,93,0,0,True
18,recplot,1,0.06291040033891125,0.23170583410323747,93,1,1,True
19,recplot,1,0.09623156744948116,0.3484449189296881,93,1,1,True
0,recplot,0,0.05999155048584706,0.49751509205449396,107,0,2,False
1,recplot,0,0.062122975976293786,0.48220711895100754,107,0,2,False
2,recplot,0,0.07336898395721925,0.5344612696799633,107,0,2,False
3,recplot,0,0.07960413080895008,0.4151250493217521,107,0,0,True
4,recplot,0,0.11202216066481994,0.4952536357268117,107,0,0,True
5,recplot,0,0.06010351748177881,0.5976095494752578,107,0,0,True
6,recplot,0,0.09803063457330416,0.5955673123681184,107,0,0,True
7,recplot,0,0.09288903408472177,0.4120511226714776,107,0,1,False
8,recplot,0,0.09015859222246361,0.34381963259241843,107,0,0,True
9,recplot,0,0.09170020667899488,0.27483380076462416,107,0,0,True
10,recplot,0,0.04836519377415648,0.44583772434870966,107,0,0,True
11,recplot,0,0.08473843493298747,0.44283329639064123,107,0,1,False
12,recplot,0,0.08274894810659186,0.4490005210724564,107,0,0,True
13,recplot,0,0.0640373197625106,0.4158518030187755,107,0,2,False
14,recplot,0,0.08744175967060354,0.5057822386662794,107,0,0,True
15,recplot,0,0.06868278138643381,0.3613213321066291,107,0,1,False
16,recplot,0,0.10552985239039436,0.25329901295551055,107,0,0,True
17,recplot,0,0.11325568496949528,0.5139850707718325,107,0,0,True
18,recplot,1,0.08333333333333333,0.5290010751458651,107,1,1,True
19,recplot,1,0.08921206859127415,0.30969558087190485,107,1,1,True
0,recplot,0,0.06868278138643381,0.509352379871169,121,0,2,False
1,recplot,0,0.05898491083676269,0.47912395230279,121,0,2,False
2,recplot,0,0.11610320284697509,0.4580324892891751,121,0,2,False
3,recplot,0,0.07763341565553528,0.47709797426497175,121,0,1,False
4,recplot,0,0.128274311410905,0.3725967813966521,121,0,0,True
5,recplot,0,0.12184216409568523,0.5468574784360516,121,0,0,True
6,recplot,0,0.11697273233166389,0.6054002700765233,121,0,0,True
7,recplot,0,0.07486344650315947,0.342264295914406,121,0,1,False
8,recplot,0,0.09455774893663431,0.5071700791183205,121,0,0,True
9,recplot,0,0.1035847811744007,0.49624319200071787,121,0,0,True
10,recplot,0,0.09587246123607775,0.6579375508684622,121,0,0,True
11,recplot,0,0.0472712094333716,0.5610444204492867,121,0,1,False
12,recplot,0,0.10455646048866388,0.27919262217840674,121,0,0,True
13,recplot,0,0.05876147272919084,0.45020550739220244,121,0,0,True
14,recplot,0,0.07359863072314933,0.48609794382708155,121,0,0,True
15,recplot,0,0.10846034901700906,0.5758687873832081,121,0,1,False
16,recplot,0,0.10116304586350669,0.29045343222313547,121,0,2,False
17,recplot,0,0.12109025915996426,0.6598804936202308,121,0,0,True
18,recplot,1,0.08356726408982941,0.43790591889725256,121,1,1,True
19,recplot,1,0.09360357415277323,0.47996925753622094,121,1,1,True
