sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
6,orig,0,0.10540808459081397,0.40976035030244035,42,0,0,True
7,orig,0,0.10699316126185748,0.3157546915375256,42,0,0,True
8,orig,0,0.04858426496708808,0.2972841122722454,42,0,0,True
9,orig,0,0.07844401461422738,0.2166761421041136,42,0,0,True
10,orig,0,0.11214539007092199,0.2988998010549017,42,0,0,True
11,orig,0,0.09815078236130868,0.306845922376973,42,0,0,True
12,orig,0,0.0907510053255081,0.27224139011837084,42,0,0,True
13,orig,0,0.07084933845497225,0.26055332914390317,42,0,0,True
14,orig,0,0.06347356151319275,0.2108405422741269,42,0,0,True
15,orig,0,0.06167354279064847,0.18897545832902088,42,0,0,True
16,orig,0,0.12536443148688048,0.33538058438045404,42,0,0,True
17,orig,0,0.10152562836132148,0.29226587682368194,42,0,0,True
18,orig,1,0.07705516205194247,0.41753688316012977,42,1,1,True
19,orig,1,0.08791327913279133,0.2906068629379589,42,1,1,True
0,orig,0,0.09791051307296794,0.39225574222095844,65,0,0,True
1,orig,0,0.09923329682365827,0.450728470193135,65,0,0,True
2,orig,0,0.09396119468061914,0.37338375132479923,65,0,0,True
3,orig,0,0.049132343717332216,0.2383255054976605,65,0,0,True
4,orig,0,0.1044349070100143,0.3674842203797531,65,0,0,True
5,orig,0,0.08555976203353163,0.34558705771796716,65,0,0,True
6,orig,0,0.08873942286830115,0.3862514351265042,65,0,0,True
7,orig,0,0.10213046343070503,0.4129044922986365,65,0,1,False
8,orig,0,0.05133040016760947,0.2968010988147342,65,0,0,True
9,orig,0,0.07867583834909717,0.2868463531009384,65,0,0,True
10,orig,0,0.11809269162210338,0.41689130766342497,65,0,0,True
11,orig,0,0.09004018681438036,0.3414417834668857,65,0,0,True
12,orig,0,0.11336661120354964,0.21252678112862025,65,0,0,True
13,orig,0,0.09384196185286103,0.266677453001952,65,0,0,True
14,orig,0,0.09467713787085515,0.39834019836180956,65,0,0,True
15,orig,0,0.07532411871852566,0.23166250262263155,65,0,0,True
16,orig,0,0.12751376249859567,0.253431680158753,65,0,0,True
17,orig,0,0.12196757965343767,0.29244330429090526,65,0,0,True
18,orig,1,0.0940804535048512,0.2317314899047669,65,1,1,True
19,orig,1,0.07670850767085077,0.46354792642157067,65,1,1,True
0,orig,0,0.10540808459081397,0.32264659489365743,87,0,0,True
1,orig,0,0.12272066226647275,0.3593492295835662,87,0,0,True
2,orig,0,0.09851138353765324,0.3011714673097675,87,0,0,True
3,orig,0,0.05898491083676269,0.29902048760031275,87,0,1,False
4,orig,0,0.09205658324265506,0.2896632432236636,87,0,0,True
5,orig,0,0.09911291205782499,0.40031527497555586,87,0,0,True
6,orig,0,0.12109025915996426,0.347380757855936,87,0,0,True
7,orig,0,0.11672415711583398,0.46867271099993885,87,0,0,True
8,orig,0,0.06925207756232687,0.2855144849305928,87,0,0,True
9,orig,0,0.06891042709553732,0.4785536321895368,87,0,0,True
10,orig,0,0.13542255911302184,0.2690328323139392,87,0,0,True
11,orig,0,0.11884057971014493,0.40635882082645713,87,0,0,True
12,orig,0,0.1273871040215682,0.2637157066368032,87,0,0,True
13,orig,0,0.0977904178516736,0.3997295530348178,87,0,0,True
14,orig,0,0.09063247120191263,0.27567777028395934,87,0,0,True
15,orig,0,0.06201058201058201,0.22728510935611632,87,0,2,False
16,orig,0,0.12726047399752893,0.3066090828412255,87,0,0,True
17,orig,0,0.12159141707644167,0.3204628294403261,87,0,0,True
18,orig,1,0.08555976203353163,0.4042712884068341,87,1,1,True
19,orig,1,0.08850325379609544,0.44703048183869537,87,1,1,True
0,orig,0,0.1034634414513469,0.33907536050058334,93,0,0,True
1,orig,0,0.12171677657315301,0.30214784539178474,93,0,0,True
2,orig,0,0.0854423534501406,0.221666531253132,93,0,0,True
3,orig,0,0.078907761771662,0.2940798190012397,93,0,1,False
4,orig,0,0.11821727019498607,0.4124176159394964,93,0,0,True
5,orig,0,0.07210768080333298,0.3194472840317779,93,0,0,True
6,orig,0,0.10650496141124587,0.39954316746076896,93,0,0,True
7,orig,0,0.12713387241689128,0.31370752241553707,93,0,0,True
8,orig,0,0.05166090327989102,0.3060460837590492,93,0,0,True
9,orig,0,0.06156124391791834,0.21099684528194934,93,0,0,True
10,orig,0,0.11017699115044248,0.2651623302694409,93,0,0,True
11,orig,0,0.12109025915996426,0.36070886940622277,93,0,0,True
12,orig,0,0.10565164701994051,0.3347762887443921,93,0,0,True
13,orig,0,0.09396119468061914,0.3568683400912668,93,0,0,True
14,orig,0,0.09324618736383443,0.2525712049579438,93,0,0,True
15,orig,0,0.05188135415574888,0.24682265890904823,93,0,2,False
16,orig,0,0.12109025915996426,0.3271665139207954,93,0,0,True
17,orig,0,0.11239193083573487,0.23235699571021237,93,0,0,True
18,orig,1,0.08602965047072827,0.24043999732450233,93,1,1,True
19,orig,1,0.0737134909596662,0.2870333952887405,93,1,1,True
0,orig,0,0.08791327913279133,0.2620454389994412,107,0,0,True
1,orig,0,0.12322327923894796,0.3094295138924922,107,0,0,True
2,orig,0,0.0854423534501406,0.31392285628704264,107,0,0,True
3,orig,0,0.0713065755764304,0.341617021735223,107,0,0,True
4,orig,0,0.12134078212290503,0.352352481607807,107,0,0,True
5,orig,0,0.10116304586350669,0.3733126843562581,107,0,0,True
6,orig,0,0.08744175967060354,0.25562931197392735,107,0,0,True
7,orig,0,0.10043859649122808,0.4193482868172265,107,0,1,False
8,orig,0,0.06618506321045363,0.26347732710042976,107,0,0,True
9,orig,0,0.06369899311075782,0.2112827203046643,107,0,0,True
10,orig,0,0.1199642896998103,0.36870456290277015,107,0,0,True
11,orig,0,0.1052863436123348,0.44707196958873835,107,0,0,True
12,orig,0,0.09839115683484732,0.2567259165425859,107,0,0,True
13,orig,0,0.08909386869234943,0.2929159272164051,107,0,0,True
14,orig,0,0.08286577470867501,0.22667131829698162,107,0,0,True
15,orig,0,0.07497857754927163,0.2088379726102618,107,0,0,True
16,orig,0,0.12890888638920134,0.2833498975930282,107,0,0,True
17,orig,0,0.10043859649122808,0.26389252093261634,107,0,0,True
18,orig,1,0.07670850767085077,0.3736810395264431,107,1,1,True
19,orig,1,0.0593202448807262,0.27629693874375216,107,1,1,True
0,orig,0,0.11276194700077614,0.33812722934640593,121,0,1,False
1,orig,0,0.13260354361810178,0.3078274511418327,121,0,0,True
2,orig,0,0.09671074199541034,0.3292872449322918,121,0,0,True
3,orig,0,0.0881491922367993,0.31824852182924945,121,0,1,False
4,orig,0,0.10092145677928917,0.3955239930979352,121,0,0,True
5,orig,0,0.11337918792988684,0.3593756271658067,121,0,0,True
6,orig,0,0.12549063586407985,0.32157779587095775,121,0,0,True
7,orig,0,0.12021430963277152,0.349006076941538,121,0,0,True
8,orig,0,0.08158206703308546,0.3015216586044628,121,0,0,True
9,orig,0,0.0774020397208803,0.3002086339065299,121,0,0,True
10,orig,0,0.1349089675449508,0.26349818057420754,121,0,0,True
11,orig,0,0.1078485484049012,0.4445731852396688,121,0,0,True
12,orig,0,0.12071468453378001,0.30597321787963366,121,0,0,True
13,orig,0,0.09659090909090909,0.2964898302150995,121,0,0,True
14,orig,0,0.09110676233963905,0.26794002441143333,121,0,0,True
15,orig,0,0.08755960121369745,0.15159233694657698,121,0,2,False
16,orig,0,0.13465234595816847,0.325828734894888,121,0,0,True
17,orig,0,0.10626102292768959,0.25578993379646303,121,0,0,True
18,orig,1,0.10104223806911684,0.25836205220259945,121,1,1,True
19,orig,1,0.08567719601903938,0.3974120154341618,121,1,1,True
