sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
19,orig,1,0.0002990132562543606,0.3923074846648215,87,1,1,True
0,orig,0,0.3149895178197065,0.5254794234478782,93,0,0,True
1,orig,0,0.36786152378356274,0.48823456503765755,93,0,0,True
2,orig,0,0.02043721403152008,0.4560630814125347,93,0,0,True
3,orig,0,0.05182160804020101,0.22602309800979684,93,0,1,False
4,orig,0,0.18042813455657492,0.6043932013596456,93,0,0,True
5,orig,0,0.0,0.41465630351651356,93,0,0,True
6,orig,0,0.07636207636207636,0.5788774234257226,93,0,0,True
7,orig,0,0.20436817472698907,0.31215330534866353,93,0,0,True
8,orig,0,0.0,0.42019930946283796,93,0,0,True
9,orig,0,0.04476368936081616,0.38037771756714533,93,0,0,True
10,orig,0,0.36655773420479304,0.6472184402872777,93,0,0,True
11,orig,0,0.16983331390604967,0.263835957895392,93,0,0,True
12,orig,0,0.2373320182468253,0.44926606205463127,93,0,0,True
13,orig,0,0.028384055743416334,0.5447573318720084,93,0,0,True
14,orig,0,0.1801505174035748,0.5110161363805659,93,0,0,True
15,orig,0,0.36674383766852786,0.4163711094914812,93,0,2,False
16,orig,0,0.5703332811766547,0.4464840461262886,93,0,0,True
17,orig,0,0.4280022766078543,0.6022353675820293,93,0,0,True
18,orig,1,0.0,0.3120281558769805,93,1,1,True
19,orig,1,0.0,0.31267530499197654,93,1,1,True
0,orig,0,0.19976090854751943,0.2932946707002142,107,0,0,True
1,orig,0,0.1484151504748827,0.39465862455941975,107,0,0,True
2,orig,0,0.0840354288183193,0.2726892674083153,107,0,0,True
3,orig,0,0.13786848072562358,0.35225250754215925,107,0,0,True
4,orig,0,0.008744597446979595,0.5558238709243398,107,0,0,True
5,orig,0,0.10176748270940827,0.46741058643579825,107,0,0,True
6,orig,0,0.03538636129165377,0.6302474186036141,107,0,0,True
7,orig,0,0.043243243243243246,0.16088539436469293,107,0,1,False
8,orig,0,0.07333760957878982,0.39042415019784793,107,0,0,True
9,orig,0,0.0,0.28483435198418355,107,0,0,True
10,orig,0,0.4446523679286023,0.7297164694184334,107,0,0,True
11,orig,0,0.29949501489058655,0.4436868623268681,107,0,0,True
12,orig,0,0.2736040609137056,0.5173799791370569,107,0,0,True
13,orig,0,0.19533111005240592,0.4770842755624433,107,0,0,True
14,orig,0,0.2036459582633725,0.4342365837934825,107,0,0,True
15,orig,0,0.21149203283437953,0.43997721569827114,107,0,0,True
16,orig,0,0.3661856792812415,0.48690559217644164,107,0,0,True
17,orig,0,0.06415014314494752,0.5351385899792344,107,0,0,True
18,orig,1,0.0,0.21333898905739448,107,1,1,True
19,orig,1,0.0,0.2629084827107844,107,1,1,True
0,orig,0,0.0832164058283864,0.4574809829240968,121,0,1,False
1,orig,0,0.39913564756726616,0.5514305660371278,121,0,0,True
2,orig,0,0.0,0.2029953478027879,121,0,0,True
3,orig,0,0.02571690988876416,0.2903327316698482,121,0,1,False
4,orig,0,0.32261465471797574,0.732400284999488,121,0,0,True
5,orig,0,0.08933029414957126,0.4057424864429349,121,0,0,True
6,orig,0,0.17133520074696545,0.6404234149083845,121,0,0,True
7,orig,0,0.0702783406206676,0.3826566234721923,121,0,0,True
8,orig,0,0.05497739934826028,0.3247062028932218,121,0,0,True
9,orig,0,0.11548293875736357,0.3293675147586198,121,0,0,True
10,orig,0,0.3252343853162551,0.6268763273420808,121,0,0,True
11,orig,0,0.08567719601903938,0.4418950117588354,121,0,0,True
12,orig,0,0.4071789119461582,0.6132763520270743,121,0,0,True
13,orig,0,0.04160182591555141,0.31702885557267857,121,0,0,True
14,orig,0,0.14999427065429127,0.5430713976651007,121,0,0,True
15,orig,0,0.0,0.2900564813914308,121,0,2,False
16,orig,0,0.0033993201359728054,0.20725809445499735,121,0,0,True
17,orig,0,0.001896775481681142,0.4831451696725929,121,0,0,True
18,orig,1,0.0,0.25500259995976804,121,1,1,True
19,orig,1,0.0,0.40657742334758046,121,1,1,True
