sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
10,recplot,0,0.05442319815087203,0.4815795653214793,42,0,0,True
11,recplot,0,0.016395101710353202,0.2887739657021787,42,0,1,False
12,recplot,0,0.0,0.23150062167047142,42,0,0,True
13,recplot,0,0.0,0.23807679745693738,42,0,2,False
14,recplot,0,0.0987519159185461,0.4423463890331007,42,0,0,True
15,recplot,0,0.18001175778953557,0.27563055942092873,42,0,1,False
16,recplot,0,0.0,0.22404951592090797,42,0,0,True
17,recplot,0,0.0012970168612191958,0.2866705282810043,42,0,0,True
18,recplot,1,0.0,0.256292671081705,42,1,1,True
19,recplot,1,0.0,0.2750841243487821,42,1,1,True
0,recplot,0,0.0,0.29905996230730225,65,0,2,False
1,recplot,0,0.16076798519546612,0.48578942813318476,65,0,2,False
2,recplot,0,0.29580374435119433,0.4522706897982126,65,0,2,False
3,recplot,0,0.0,0.261622923493957,65,0,0,True
4,recplot,0,0.1052863436123348,0.4615884919131894,65,0,0,True
5,recplot,0,0.04836519377415648,0.3410495462677929,65,0,0,True
6,recplot,0,0.19390911253866286,0.36015022792106155,65,0,0,True
7,recplot,0,0.0,0.5763888234553973,65,0,1,False
8,recplot,0,0.07440316882560753,0.46694196172929353,65,0,0,True
9,recplot,0,0.0,0.2670799891230546,65,0,2,False
10,recplot,0,0.022620745873242306,0.3247230637458494,65,0,0,True
11,recplot,0,0.08099956915122791,0.3712289266451588,65,0,1,False
12,recplot,0,0.0,0.3046361755399813,65,0,0,True
13,recplot,0,0.008947421333065246,0.37720921182818234,65,0,0,True
14,recplot,0,0.05642105263157895,0.35944368251502007,65,0,0,True
15,recplot,0,0.1507854603829836,0.5685644213347313,65,0,1,False
16,recplot,0,0.03602766594404873,0.27821885363364546,65,0,2,False
17,recplot,0,0.10104223806911684,0.3420830229153298,65,0,0,True
18,recplot,1,0.0,0.21388475847500368,65,1,1,True
19,recplot,1,0.0,0.3165872973109272,65,1,1,True
0,recplot,0,0.14757658893461362,0.549849516205003,87,0,2,False
1,recplot,0,0.1819573666234837,0.5076414415490795,87,0,2,False
2,recplot,0,0.0016967761253618126,0.35764088467177824,87,0,2,False
3,recplot,0,0.10760401721664276,0.48392476852181066,87,0,1,False
4,recplot,0,0.05320600272851296,0.4896854314591466,87,0,0,True
5,recplot,0,0.09971509971509972,0.4824984745141423,87,0,0,True
6,recplot,0,0.07394328517924023,0.5361017383066421,87,0,0,True
7,recplot,0,0.0,0.3655560969630149,87,0,1,False
8,recplot,0,0.0013969267611255239,0.3261580948159627,87,0,0,True
9,recplot,0,0.000997406742469579,0.4115963553603307,87,0,0,True
10,recplot,0,0.3453083109919571,0.45644362559420754,87,0,0,True
11,recplot,0,0.0,0.36351345159090753,87,0,1,False
12,recplot,0,0.017643480024335835,0.4541962633424882,87,0,2,False
13,recplot,0,0.00019932230416583617,0.3901799598748283,87,0,2,False
14,recplot,0,0.149204168098019,0.4924928773580787,87,0,0,True
15,recplot,0,0.18909952606635072,0.5196761833800212,87,0,1,False
16,recplot,0,0.0070238811960666265,0.28280732078356297,87,0,0,True
17,recplot,0,0.12284627433430298,0.3803199756100732,87,0,0,True
18,recplot,1,0.0,0.22021847588762475,87,1,1,True
19,recplot,1,0.0,0.20233880106364902,87,1,1,True
0,recplot,0,0.0,0.25929845280152763,93,0,2,False
1,recplot,0,0.023872679045092837,0.3905742573265154,93,0,2,False
2,recplot,0,0.0,0.350575461835542,93,0,2,False
3,recplot,0,0.17010609770315963,0.45389875628332044,93,0,0,True
4,recplot,0,0.4039966461710453,0.5493414366776083,93,0,0,True
5,recplot,0,0.49791044776119403,0.678809078392709,93,0,0,True
6,recplot,0,0.5802644003777149,0.7242702923629045,93,0,0,True
7,recplot,0,0.14592127780946948,0.5988183062883997,93,0,1,False
8,recplot,0,0.0,0.4094844953333074,93,0,0,True
9,recplot,0,0.0,0.26824084337958537,93,0,0,True
10,recplot,0,0.5192249470178626,0.7138261290268443,93,0,0,True
11,recplot,0,0.0,0.35301649793459317,93,0,1,False
12,recplot,0,0.2321669736034377,0.42419360298579056,93,0,0,True
13,recplot,0,0.044437506504318866,0.5666759767392971,93,0,0,True
14,recplot,0,0.5114457831325301,0.6248103740684893,93,0,0,True
15,recplot,0,0.0,0.5099344070493368,93,0,1,False
16,recplot,0,0.0,0.30038235221448384,93,0,2,False
17,recplot,0,0.3001684155978754,0.5615880480456297,93,0,0,True
18,recplot,1,0.0,0.37098041702885076,93,1,1,True
19,recplot,1,0.04291800893692196,0.25561618228794886,93,1,1,True
0,recplot,0,0.0,0.2273119649077505,107,0,2,False
1,recplot,0,0.008034548558802852,0.2504558736423277,107,0,2,False
2,recplot,0,0.1898043864848844,0.32558437615300334,107,0,2,False
3,recplot,0,0.46382730455075843,0.466783959820239,107,0,0,True
4,recplot,0,0.12410394265232975,0.44194277455094866,107,0,0,True
5,recplot,0,0.24423506074882223,0.3166971693120158,107,0,0,True
6,recplot,0,0.11747021489811825,0.2909328941830075,107,0,0,True
7,recplot,0,0.0,0.2672379619537374,107,0,1,False
8,recplot,0,0.08863365478383357,0.4417999712002102,107,0,0,True
9,recplot,0,0.0,0.21364960155288182,107,0,0,True
10,recplot,0,0.2889802209093244,0.4329472608731656,107,0,0,True
11,recplot,0,0.0,0.23213529763813068,107,0,1,False
12,recplot,0,0.16036536015724362,0.3656934420021296,107,0,0,True
13,recplot,0,0.46918459961938225,0.4683225631455316,107,0,2,False
14,recplot,0,0.25575575575575576,0.28669752152678624,107,0,0,True
15,recplot,0,0.026280805808364862,0.37112933590436054,107,0,1,False
16,recplot,0,0.0,0.2872123485154158,107,0,0,True
17,recplot,0,0.04094537161811962,0.2535886054576618,107,0,0,True
18,recplot,1,0.020095402415507967,0.33601851314454273,107,1,1,True
19,recplot,1,0.0,0.2751856458223571,107,1,1,True
0,recplot,0,0.00039872408293460925,0.3573488411278897,121,0,2,False
1,recplot,0,0.0,0.3808489481492167,121,0,2,False
2,recplot,0,0.15091743119266054,0.2506133814196165,121,0,2,False
3,recplot,0,0.006316422699017445,0.351931440504623,121,0,1,False
4,recplot,0,0.0,0.31870381889864713,121,0,0,True
5,recplot,0,0.02712107256166206,0.4543113033086395,121,0,0,True
6,recplot,0,0.0010972568578553616,0.5679664339871826,121,0,0,True
7,recplot,0,0.028911215911420957,0.4062137829674048,121,0,1,False
8,recplot,0,0.16548600627104865,0.42192506040259276,121,0,0,True
9,recplot,0,0.0,0.40881856164938746,121,0,0,True
10,recplot,0,0.0,0.3621519915052302,121,0,0,True
11,recplot,0,0.009759533152228595,0.4364802004915107,121,0,1,False
12,recplot,0,0.2562273125547628,0.5569099287639842,121,0,0,True
13,recplot,0,0.0593202448807262,0.4012280918881164,121,0,0,True
14,recplot,0,0.0,0.27510791439677745,121,0,0,True
15,recplot,0,0.0,0.22852208459231704,121,0,1,False
16,recplot,0,0.0,0.18996804389892982,121,0,2,False
17,recplot,0,0.0,0.30838385395454426,121,0,0,True
18,recplot,1,0.0023971234518577705,0.341976253655565,121,1,1,True
19,recplot,1,0.0,0.14299651272546185,121,1,1,True
