sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
10,orig,0,0.08108108108108109,0.2887697602067467,12,0,0,True
11,orig,0,0.1111111111111111,0.33873949534522013,12,0,0,True
12,orig,0,0.05263157894736842,0.31352921629581126,12,0,0,True
13,orig,0,0.0,0.35788260630992813,12,0,0,True
14,orig,0,0.0,0.34002445852334157,12,0,0,True
15,orig,0,0.08108108108108109,0.3482727734598355,12,0,0,True
16,orig,0,0.17647058823529413,0.38206146820840065,12,0,0,True
17,orig,0,0.1111111111111111,0.36162667246871977,12,0,0,True
18,orig,1,0.02564102564102564,0.28514713674452585,12,1,1,True
19,orig,1,0.14285714285714285,0.3513625491950086,12,1,1,True
0,orig,0,0.21212121212121213,0.33624793385463814,42,0,0,True
1,orig,0,0.2903225806451613,0.4466070624733238,42,0,0,True
2,orig,0,0.0,0.31444851052996803,42,0,0,True
3,orig,0,0.02564102564102564,0.30056696460533994,42,0,0,True
4,orig,0,0.1111111111111111,0.3360112589486556,42,0,0,True
5,orig,0,0.02564102564102564,0.36565833562822475,42,0,0,True
6,orig,0,0.05263157894736842,0.32562688372734044,42,0,0,True
7,orig,0,0.14285714285714285,0.3321929979116274,42,0,0,True
8,orig,0,0.0,0.3461868458225346,42,0,0,True
9,orig,0,0.0,0.3532677103544705,42,0,0,True
10,orig,0,0.08108108108108109,0.34799921443905013,42,0,0,True
11,orig,0,0.08108108108108109,0.3182236507309634,42,0,0,True
12,orig,0,0.14285714285714285,0.3208220373833519,42,0,0,True
13,orig,0,0.05263157894736842,0.3287523418053798,42,0,0,True
14,orig,0,0.02564102564102564,0.3480588162395671,42,0,0,True
15,orig,0,0.1111111111111111,0.4408167267818034,42,0,0,True
16,orig,0,0.02564102564102564,0.2910657341184348,42,0,0,True
17,orig,0,0.0,0.32069060839741365,42,0,0,True
18,orig,1,0.0,0.293499015593816,42,1,1,True
19,orig,1,0.17647058823529413,0.3538466604952002,42,1,1,True
0,orig,0,0.14285714285714285,0.3278994500135951,65,0,0,True
1,orig,0,0.14285714285714285,0.36416746925037713,65,0,0,True
2,orig,0,0.1111111111111111,0.3382212061613566,65,0,0,True
3,orig,0,0.0,0.2978193067630177,65,0,0,True
4,orig,0,0.0,0.2802118456277773,65,0,0,True
5,orig,0,0.21212121212121213,0.38275893446171855,65,0,0,True
6,orig,0,0.05263157894736842,0.33203086305304264,65,0,0,True
7,orig,0,0.21212121212121213,0.3821509441855609,65,0,1,False
8,orig,0,0.02564102564102564,0.32786647556050846,65,0,0,True
9,orig,0,0.14285714285714285,0.3750199265771333,65,0,0,True
10,orig,0,0.17647058823529413,0.39483177898369226,65,0,0,True
11,orig,0,0.14285714285714285,0.28173306405970916,65,0,0,True
12,orig,0,0.08108108108108109,0.35199281042465486,65,0,0,True
13,orig,0,0.05263157894736842,0.3590404332647169,65,0,0,True
14,orig,0,0.05263157894736842,0.3532053229371764,65,0,0,True
15,orig,0,0.0,0.3148816442512897,65,0,0,True
16,orig,0,0.02564102564102564,0.35683382233624056,65,0,0,True
17,orig,0,0.1111111111111111,0.3421038131290787,65,0,0,True
18,orig,1,0.0,0.29670656594696787,65,1,1,True
19,orig,1,0.0,0.38345246165668834,65,1,1,True
0,orig,0,0.2903225806451613,0.4523680281171975,87,0,0,True
1,orig,0,0.17647058823529413,0.3364881483742912,87,0,0,True
2,orig,0,0.0,0.33656447892671265,87,0,0,True
3,orig,0,0.17647058823529413,0.32008639622571605,87,0,1,False
4,orig,0,0.05263157894736842,0.3320974546876923,87,0,0,True
5,orig,0,0.0,0.3801488967436322,87,0,0,True
6,orig,0,0.05263157894736842,0.3035119495811665,87,0,0,True
7,orig,0,0.05263157894736842,0.3900046261918172,87,0,0,True
8,orig,0,0.0,0.3587568353839448,87,0,0,True
9,orig,0,0.05263157894736842,0.3663826520960164,87,0,0,True
10,orig,0,0.17647058823529413,0.40041669384343825,87,0,0,True
11,orig,0,0.05263157894736842,0.3567119981103568,87,0,0,True
12,orig,0,0.0,0.34747785386492985,87,0,0,True
13,orig,0,0.0,0.28698787897416556,87,0,0,True
14,orig,0,0.05263157894736842,0.3346576041181346,87,0,0,True
15,orig,0,0.0,0.3084488404968432,87,0,2,False
16,orig,0,0.02564102564102564,0.3130235779611531,87,0,0,True
17,orig,0,0.0,0.32586953831710636,87,0,0,True
18,orig,1,0.02564102564102564,0.30751676658788507,87,1,1,True
19,orig,1,0.0,0.3294763562798122,87,1,1,True
0,orig,0,0.0,0.3458360528510567,93,0,0,True
1,orig,0,0.14285714285714285,0.3415745693061052,93,0,0,True
2,orig,0,0.05263157894736842,0.34933206476486545,93,0,0,True
3,orig,0,0.02564102564102564,0.2739738110444416,93,0,1,False
4,orig,0,0.02564102564102564,0.3197246157347215,93,0,0,True
5,orig,0,0.02564102564102564,0.2505366871385313,93,0,0,True
6,orig,0,0.02564102564102564,0.36952639445734203,93,0,0,True
7,orig,0,0.0,0.28552087965147227,93,0,0,True
8,orig,0,0.0,0.2956776566651617,93,0,0,True
9,orig,0,0.21212121212121213,0.35149298443306065,93,0,0,True
10,orig,0,0.1111111111111111,0.3709024317582638,93,0,0,True
11,orig,0,0.05263157894736842,0.3054376921367868,93,0,0,True
12,orig,0,0.05263157894736842,0.33017282594163694,93,0,0,True
13,orig,0,0.0,0.30805448045718004,93,0,0,True
14,orig,0,0.0,0.28534898539969267,93,0,0,True
15,orig,0,0.14285714285714285,0.36478446300188344,93,0,2,False
16,orig,0,0.2903225806451613,0.40962896724730447,93,0,0,True
17,orig,0,0.02564102564102564,0.3130323787819456,93,0,0,True
18,orig,1,0.17647058823529413,0.3281391145781056,93,1,1,True
19,orig,1,0.05263157894736842,0.32392698921690194,93,1,1,True
0,orig,0,0.14285714285714285,0.2950593248459567,107,0,0,True
1,orig,0,0.02564102564102564,0.3109017996217148,107,0,0,True
2,orig,0,0.08108108108108109,0.2770659212615879,107,0,0,True
3,orig,0,0.02564102564102564,0.3037483129286637,107,0,0,True
4,orig,0,0.02564102564102564,0.23825254802255236,107,0,0,True
5,orig,0,0.25,0.3494219616074468,107,0,0,True
6,orig,0,0.02564102564102564,0.33710884897006355,107,0,0,True
7,orig,0,0.08108108108108109,0.3276999368147552,107,0,1,False
8,orig,0,0.14285714285714285,0.36113628590923297,107,0,0,True
9,orig,0,0.02564102564102564,0.36959808149763396,107,0,0,True
10,orig,0,0.3333333333333333,0.42498328143638164,107,0,0,True
11,orig,0,0.08108108108108109,0.36112527904907826,107,0,0,True
12,orig,0,0.08108108108108109,0.2876524958844551,107,0,0,True
13,orig,0,0.02564102564102564,0.37483922262559044,107,0,0,True
14,orig,0,0.02564102564102564,0.3115799157216365,107,0,0,True
15,orig,0,0.02564102564102564,0.2946224667034384,107,0,0,True
16,orig,0,0.1111111111111111,0.3361660619054876,107,0,0,True
17,orig,0,0.02564102564102564,0.31386020614918675,107,0,0,True
18,orig,1,0.0,0.2656339779167746,107,1,1,True
19,orig,1,0.14285714285714285,0.3955765403147235,107,1,1,True
0,orig,0,0.02564102564102564,0.266461124922544,121,0,1,False
1,orig,0,0.08108108108108109,0.3379967968811565,121,0,0,True
2,orig,0,0.05263157894736842,0.3545607281479008,121,0,0,True
3,orig,0,0.0,0.32940177261109027,121,0,1,False
4,orig,0,0.21212121212121213,0.3840573217744409,121,0,0,True
5,orig,0,0.05263157894736842,0.2929410013998641,121,0,0,True
6,orig,0,0.02564102564102564,0.3234884324430279,121,0,0,True
7,orig,0,0.08108108108108109,0.30801475282740554,121,0,0,True
8,orig,0,0.0,0.3810076321346758,121,0,0,True
9,orig,0,0.17647058823529413,0.4290860920136055,121,0,0,True
10,orig,0,0.05263157894736842,0.3319421251742132,121,0,0,True
11,orig,0,0.08108108108108109,0.3271827351485774,121,0,0,True
12,orig,0,0.1111111111111111,0.36725836753819957,121,0,0,True
13,orig,0,0.0,0.363709181425636,121,0,0,True
14,orig,0,0.02564102564102564,0.34340106848634494,121,0,0,True
15,orig,0,0.08108108108108109,0.30237312149189366,121,0,2,False
16,orig,0,0.05263157894736842,0.37249754775195343,121,0,0,True
17,orig,0,0.02564102564102564,0.3531362885496028,121,0,0,True
18,orig,1,0.0,0.2969633943858393,121,1,1,True
19,orig,1,0.0,0.3319257840110723,121,1,1,True
