sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
15,orig,0,0.07532411871852566,0.2316624920239407,65,0,0,True
16,orig,0,0.12751376249859567,0.25343168048286335,65,0,0,True
17,orig,0,0.12196757965343767,0.2924433056407344,65,0,0,True
18,orig,1,0.0940804535048512,0.23173149001341067,65,1,1,True
19,orig,1,0.07670850767085077,0.4635479263312884,65,1,1,True
0,orig,0,0.10540808459081397,0.3226465949689603,87,0,0,True
1,orig,0,0.12272066226647275,0.3593492297163927,87,0,0,True
2,orig,0,0.09851138353765324,0.30117146757996743,87,0,0,True
3,orig,0,0.05898491083676269,0.29902048745832066,87,0,1,False
4,orig,0,0.09205658324265506,0.28966324339441313,87,0,0,True
5,orig,0,0.09911291205782499,0.40031527454026256,87,0,0,True
6,orig,0,0.12109025915996426,0.3473807578484314,87,0,0,True
7,orig,0,0.11672415711583398,0.4686727109377161,87,0,0,True
8,orig,0,0.06925207756232687,0.28551449772787213,87,0,0,True
9,orig,0,0.06891042709553732,0.4785536321104119,87,0,0,True
10,orig,0,0.13542255911302184,0.26903283269060635,87,0,0,True
11,orig,0,0.11884057971014493,0.40635882072770213,87,0,0,True
12,orig,0,0.1273871040215682,0.2637157066722883,87,0,0,True
13,orig,0,0.0977904178516736,0.3997295531359913,87,0,0,True
14,orig,0,0.09063247120191263,0.2756777695303204,87,0,0,True
15,orig,0,0.06201058201058201,0.2272851095004657,87,0,2,False
16,orig,0,0.12726047399752893,0.3066090823893771,87,0,0,True
17,orig,0,0.12159141707644167,0.3204628297959147,87,0,0,True
18,orig,1,0.08555976203353163,0.40427128838611404,87,1,1,True
19,orig,1,0.08850325379609544,0.44703048238979465,87,1,1,True
0,orig,0,0.1034634414513469,0.339075360763626,93,0,0,True
1,orig,0,0.12171677657315301,0.30214784514607473,93,0,0,True
2,orig,0,0.0854423534501406,0.22166653101843276,93,0,0,True
3,orig,0,0.078907761771662,0.29407981902774694,93,0,1,False
4,orig,0,0.11821727019498607,0.4124176162724075,93,0,0,True
5,orig,0,0.07210768080333298,0.3194472842641665,93,0,0,True
6,orig,0,0.10650496141124587,0.3995431674612656,93,0,0,True
7,orig,0,0.12713387241689128,0.3137075211172396,93,0,0,True
8,orig,0,0.05166090327989102,0.30604608367082764,93,0,0,True
9,orig,0,0.06156124391791834,0.2109968458679735,93,0,0,True
10,orig,0,0.11017699115044248,0.2651623303524564,93,0,0,True
11,orig,0,0.12109025915996426,0.3607088714524551,93,0,0,True
12,orig,0,0.10565164701994051,0.33477628881858024,93,0,0,True
13,orig,0,0.09396119468061914,0.35686834111981197,93,0,0,True
14,orig,0,0.09324618736383443,0.25257120507623737,93,0,0,True
15,orig,0,0.05188135415574888,0.24682264717317348,93,0,2,False
16,orig,0,0.12109025915996426,0.32716651177818423,93,0,0,True
17,orig,0,0.11239193083573487,0.232356995601072,93,0,0,True
18,orig,1,0.08602965047072827,0.24043999711763725,93,1,1,True
19,orig,1,0.0737134909596662,0.28703339459300903,93,1,1,True
0,orig,0,0.08791327913279133,0.26204543897830385,107,0,0,True
1,orig,0,0.12322327923894796,0.3094295144204872,107,0,0,True
2,orig,0,0.0854423534501406,0.3139228561115537,107,0,0,True
3,orig,0,0.0713065755764304,0.3416170247893373,107,0,0,True
4,orig,0,0.12134078212290503,0.35235248387778967,107,0,0,True
5,orig,0,0.10116304586350669,0.37331268438537235,107,0,0,True
6,orig,0,0.08744175967060354,0.25562931215714346,107,0,0,True
7,orig,0,0.10043859649122808,0.41934828667831664,107,0,1,False
8,orig,0,0.06618506321045363,0.2634773292824493,107,0,0,True
9,orig,0,0.06369899311075782,0.21128272011898025,107,0,0,True
10,orig,0,0.1199642896998103,0.36870456411278224,107,0,0,True
11,orig,0,0.1052863436123348,0.4470719698358723,107,0,0,True
12,orig,0,0.09839115683484732,0.2567259163393855,107,0,0,True
13,orig,0,0.08909386869234943,0.29291592502924746,107,0,0,True
14,orig,0,0.08286577470867501,0.2266713175457383,107,0,0,True
15,orig,0,0.07497857754927163,0.20883797278290356,107,0,0,True
16,orig,0,0.12890888638920134,0.2833499063334357,107,0,0,True
17,orig,0,0.10043859649122808,0.2638925209496456,107,0,0,True
18,orig,1,0.07670850767085077,0.3736810392987776,107,1,1,True
19,orig,1,0.0593202448807262,0.27629693878205075,107,1,1,True
0,orig,0,0.11276194700077614,0.3381272293808444,121,0,1,False
1,orig,0,0.13260354361810178,0.30782745056220145,121,0,0,True
2,orig,0,0.09671074199541034,0.3292872450259147,121,0,0,True
3,orig,0,0.0881491922367993,0.31824852187911296,121,0,1,False
4,orig,0,0.10092145677928917,0.3955239929306075,121,0,0,True
5,orig,0,0.11337918792988684,0.3593756266168381,121,0,0,True
6,orig,0,0.12549063586407985,0.3215777960424846,121,0,0,True
7,orig,0,0.12021430963277152,0.34900607705455633,121,0,0,True
8,orig,0,0.08158206703308546,0.30152165851323465,121,0,0,True
9,orig,0,0.0774020397208803,0.30020863408695636,121,0,0,True
10,orig,0,0.1349089675449508,0.26349818061064245,121,0,0,True
11,orig,0,0.1078485484049012,0.4445731855625132,121,0,0,True
12,orig,0,0.12071468453378001,0.3059732182090145,121,0,0,True
13,orig,0,0.09659090909090909,0.29648982978093597,121,0,0,True
14,orig,0,0.09110676233963905,0.26794002443632886,121,0,0,True
15,orig,0,0.08755960121369745,0.15159233707501116,121,0,2,False
16,orig,0,0.13465234595816847,0.32582873353789105,121,0,0,True
17,orig,0,0.10626102292768959,0.2557899338768773,121,0,0,True
18,orig,1,0.10104223806911684,0.2583620527780535,121,1,1,True
19,orig,1,0.08567719601903938,0.39741201548217664,121,1,1,True
