sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
3,recplot,0,0.09611183923110529,0.3576080355836825,42,0,0,True
4,recplot,0,0.07153534059363656,0.5599625812846554,42,0,0,True
5,recplot,0,0.06652497343251859,0.5471024688834419,42,0,0,True
6,recplot,0,0.15688760806916427,0.10223585476775618,42,0,0,True
7,recplot,0,0.07268063274903805,0.20496849862956937,42,0,1,False
8,recplot,0,0.0832164058283864,0.3911871413589514,42,0,0,True
9,recplot,0,0.08968512486427796,0.3923905721992268,42,0,0,True
10,recplot,0,0.09324618736383443,0.4108832754218453,42,0,0,True
11,recplot,0,0.12397804905364543,0.20069777761317356,42,0,1,False
12,recplot,0,0.11079136690647481,0.3679391516397457,42,0,0,True
13,recplot,0,0.06482758620689655,0.557964698102425,42,0,2,False
14,recplot,0,0.11771912239670342,0.5139902044773588,42,0,0,True
15,recplot,0,0.10285714285714286,0.13714141700147797,42,0,1,False
16,recplot,0,0.09911291205782499,0.33239370578012595,42,0,0,True
17,recplot,0,0.1185911725367811,0.529104381989697,42,0,0,True
18,recplot,1,0.07336898395721925,0.3202121525816734,42,1,1,True
19,recplot,1,0.12852805577420442,0.44895179706325145,42,1,1,True
0,recplot,0,0.08555976203353163,0.36518840372053013,65,0,2,False
1,recplot,0,0.09527447342573393,0.4861430929797377,65,0,2,False
2,recplot,0,0.09815078236130868,0.3476768296898897,65,0,2,False
3,recplot,0,0.09027702335687127,0.3979303235813938,65,0,0,True
4,recplot,0,0.13465234595816847,0.40104924781790857,65,0,0,True
5,recplot,0,0.11042265988050454,0.47619511087406513,65,0,0,True
6,recplot,0,0.12083984811257538,0.5502630105771086,65,0,0,True
7,recplot,0,0.0740582191780822,0.34302079566442095,65,0,1,False
8,recplot,0,0.08591214022938758,0.2701095492244048,65,0,0,True
9,recplot,0,0.10907282572659963,0.4820311800285133,65,0,2,False
10,recplot,0,0.09983561643835616,0.29466132555208685,65,0,0,True
11,recplot,0,0.10213046343070503,0.4363670844374879,65,0,1,False
12,recplot,0,0.11461572634384717,0.46397665641655716,65,0,0,True
13,recplot,0,0.09971509971509972,0.46104218590626084,65,0,0,True
14,recplot,0,0.12776716484998316,0.5856691053869916,65,0,0,True
15,recplot,0,0.10080070198530218,0.4395279776020276,65,0,1,False
16,recplot,0,0.11005419754451941,0.3125764844607878,65,0,2,False
17,recplot,0,0.08638233383849318,0.49444136868389593,65,0,0,True
18,recplot,1,0.08462120393385929,0.3173747866755855,65,1,1,True
19,recplot,1,0.09360357415277323,0.3683472226403511,65,1,1,True
0,recplot,0,0.09027702335687127,0.39768081213423023,87,0,2,False
1,recplot,0,0.05909666525960321,0.09405344008675354,87,0,2,False
2,recplot,0,0.0925321140866536,0.37856696688287655,87,0,2,False
3,recplot,0,0.0832164058283864,0.43611383181404695,87,0,1,False
4,recplot,0,0.11374986128065698,0.47668293163376696,87,0,0,True
5,recplot,0,0.0830995035614073,0.41203052073227425,87,0,0,True
6,recplot,0,0.08779536093648385,0.44178705247162375,87,0,0,True
7,recplot,0,0.04858426496708808,0.35692077387245025,87,0,1,False
8,recplot,0,0.09158146617359147,0.3660088170290197,87,0,0,True
9,recplot,0,0.07256599337394463,0.4549868329563865,87,0,0,True
10,recplot,0,0.10031794759346563,0.26752536096742385,87,0,0,True
11,recplot,0,0.07497857754927163,0.44638430069660584,87,0,1,False
12,recplot,0,0.10225151015925316,0.43738959424037993,87,0,2,False
13,recplot,0,0.09004018681438036,0.46125422150360984,87,0,2,False
14,recplot,0,0.08380129589632829,0.46805559838697175,87,0,0,True
15,recplot,0,0.0703924914675768,0.39367792569835436,87,0,1,False
16,recplot,0,0.08567719601903938,0.3197874408901237,87,0,0,True
17,recplot,0,0.0854423534501406,0.5001643304189815,87,0,0,True
18,recplot,1,0.07844401461422738,0.3276002917424057,87,1,1,True
19,recplot,1,0.08497297297297297,0.3985355573965727,87,1,1,True
0,recplot,0,0.0593202448807262,0.24366345730160088,93,0,2,False
1,recplot,0,0.11029981192609802,0.4386757627447788,93,0,2,False
2,recplot,0,0.11288534043025061,0.37269779427543875,93,0,2,False
3,recplot,0,0.05586533403471857,0.2729561057121497,93,0,0,True
4,recplot,0,0.14032496307237813,0.17997322988093964,93,0,0,True
5,recplot,0,0.11424447651826357,0.3579741869729303,93,0,0,True
6,recplot,0,0.10419188029486193,0.392701408555041,93,0,0,True
7,recplot,0,0.03978450062163282,0.2334185576572858,93,0,1,False
8,recplot,0,0.08391834971379199,0.38758659942855034,93,0,0,True
9,recplot,0,0.06720544449170565,0.3137951414380763,93,0,0,True
10,recplot,0,0.09755030621172353,0.47940990244120796,93,0,0,True
11,recplot,0,0.0782122905027933,0.2903687985046008,93,0,1,False
12,recplot,0,0.07902376088592625,0.43294934185709344,93,0,0,True
13,recplot,0,0.11226864679153276,0.5605813629034463,93,0,0,True
14,recplot,0,0.16548600627104865,0.4617016597267754,93,0,0,True
15,recplot,0,0.0702783406206676,0.2413521521053046,93,0,1,False
16,recplot,0,0.06902428632296549,0.34908373073233917,93,0,2,False
17,recplot,0,0.09839115683484732,0.17090379520137405,93,0,0,True
18,recplot,1,0.06291040033891125,0.23170582744616372,93,1,1,True
19,recplot,1,0.09623156744948116,0.3484449180979982,93,1,1,True
0,recplot,0,0.05999155048584706,0.49751509217892553,107,0,2,False
1,recplot,0,0.062122975976293786,0.4822071190739113,107,0,2,False
2,recplot,0,0.07336898395721925,0.5344613039399515,107,0,2,False
3,recplot,0,0.07960413080895008,0.4151250494801137,107,0,0,True
4,recplot,0,0.11202216066481994,0.4952536357037366,107,0,0,True
5,recplot,0,0.06010351748177881,0.5976095496305688,107,0,0,True
6,recplot,0,0.09803063457330416,0.5955673122473232,107,0,0,True
7,recplot,0,0.09288903408472177,0.4120511227510795,107,0,1,False
8,recplot,0,0.09015859222246361,0.34381963261431087,107,0,0,True
9,recplot,0,0.09170020667899488,0.27483380110840006,107,0,0,True
10,recplot,0,0.04836519377415648,0.44583772970833113,107,0,0,True
11,recplot,0,0.08473843493298747,0.4428332821128253,107,0,1,False
12,recplot,0,0.08274894810659186,0.4490005208408341,107,0,0,True
13,recplot,0,0.0640373197625106,0.4158517831860378,107,0,2,False
14,recplot,0,0.08744175967060354,0.505782217343596,107,0,0,True
15,recplot,0,0.06868278138643381,0.361321360238305,107,0,1,False
16,recplot,0,0.10552985239039436,0.2532990132125392,107,0,0,True
17,recplot,0,0.11325568496949528,0.5139850705768783,107,0,0,True
18,recplot,1,0.08333333333333333,0.52900107500112,107,1,1,True
19,recplot,1,0.08921206859127415,0.3096955807560909,107,1,1,True
0,recplot,0,0.06868278138643381,0.5093523804708817,121,0,2,False
1,recplot,0,0.05898491083676269,0.47912395250502315,121,0,2,False
2,recplot,0,0.11610320284697509,0.4580325155420855,121,0,2,False
3,recplot,0,0.07763341565553528,0.47709797396105397,121,0,1,False
4,recplot,0,0.128274311410905,0.3725967814555615,121,0,0,True
5,recplot,0,0.12184216409568523,0.5468574874870128,121,0,0,True
6,recplot,0,0.11697273233166389,0.6054002701431904,121,0,0,True
7,recplot,0,0.07486344650315947,0.3422642956691849,121,0,1,False
8,recplot,0,0.09455774893663431,0.5071700792668945,121,0,0,True
9,recplot,0,0.1035847811744007,0.49624319232993386,121,0,0,True
10,recplot,0,0.09587246123607775,0.6579375510650082,121,0,0,True
11,recplot,0,0.0472712094333716,0.5610444206033129,121,0,1,False
12,recplot,0,0.10455646048866388,0.27919262221471397,121,0,0,True
13,recplot,0,0.05876147272919084,0.4502055071735354,121,0,0,True
14,recplot,0,0.07359863072314933,0.48609794389774014,121,0,0,True
15,recplot,0,0.10846034901700906,0.5758688064510435,121,0,1,False
16,recplot,0,0.10116304586350669,0.2904534319092191,121,0,2,False
17,recplot,0,0.12109025915996426,0.6598805203396413,121,0,0,True
18,recplot,1,0.08356726408982941,0.4379059184760881,121,1,1,True
19,recplot,1,0.09360357415277323,0.47996925744429897,121,1,1,True
